Date,DAX Notional Return,Amsterdam Index Notional Return,CAC40 Notional Return,PSI-20 Notional Return,IBEX-35 Notional Return,FTSE/Athens Notional Return,BEL-20 Notional Return,FTSE/MIB Notional Return,Gold Notional Return,Silver Notional Return
2004-07-08,-0.009078300340436218,0.0022988505747127963,0.002729630135116734,0.003472222222222321,0.0016750418760469454,-0.005457494666357587,-0.00040749796251016157,0.0005376729514661172,0.013671389510315546,0.050736497545007975
2004-07-09,-0.0011451838656316715,0.0011318956273085323,-0.0004083299305839283,0.0060899653979238355,-0.004397373962591322,0.0008837754888884053,0.00040766408479409044,0.004657328126679294,-0.0007356547327121987,0.006386292834891005
2004-07-12,-0.005095541401273995,-0.007140731925022403,-0.004357298474945481,0.009629935341862739,0.003048211508553722,0.0006020421268944087,-0.002852485737571464,-0.006703990300609752,0.0014723926380368901,0.01036991177836244
2004-07-13,0.0040973111395647965,0.0010488462691040645,0.001367614879649981,0.0035427169914157286,0.0019225998511536169,0.0007139934697675265,0.010706988148753593,0.0012206067133369025,-0.014947316834109436,-0.022977941176470562
2004-07-14,-0.0038255547054323324,-0.0025648762824381777,-0.002185195301830034,-0.0012219959266802638,-0.006186587478346883,-0.0004412602392432907,-0.0029455675261268466,-0.005665316074437987,0.008457711442785953,0.03449357165255562
2004-07-15,-0.007808499743983566,-0.014067463318711226,-0.010813030385984135,-0.0017672648178358452,-0.005353585657370541,0.0030982117057822833,-0.0036017806556050136,-0.005661534023295278,-0.002960039467192921,0.008184298272203572
2004-07-16,-0.007224874209779353,0.0011046333231052863,-0.0008302200083021294,0.00136184120931504,0.0021905119539367135,0.017779698177220915,-0.00024369440721339064,-0.0011967795749618926,0.005937654626422706,0.009019843656043358
2004-07-19,-0.0087069525666017,-0.006957641145099003,-0.0037390943082675765,-0.015231878144974842,-0.0038718541185286393,0.0037422560457875953,-0.008287629494210913,-0.003376783704295394,-0.0024594195769797045,-0.018623361144219364
2004-07-20,0.011536444677503921,0.003117380166054451,0.003197108701695761,0.003314459328821906,0.002570371763525703,-0.006736011028259936,0.002826594568022589,0.0010201107548819532,-0.009122287968442055,0.0018217701533325137
2004-07-21,0.0027216174183515296,0.010307692307692351,0.007898018567271903,0.0033035099793530254,0.0047523761880940985,0.001868908305207917,0.00694444444444442,0.003566749162905891,-0.011943269470017337,-0.03061069859069554
2004-07-22,-0.010986170350264945,-0.01796863103395785,-0.01732196865548541,-0.006036493346137983,-0.013567338810057339,-0.013970987571724436,-0.014198782961460488,-0.011315006890549095,-0.004784688995215336,0.0032827888072533007
2004-07-23,-0.006403554626241426,-0.001860753605209875,-0.0008393956351426812,-0.0008281573498963857,-0.01621451104100946,-0.0014847454379997016,-0.004897119341563783,-0.0019807791064485603,-0.01189271255060742,-0.013088189467123645
2004-07-26,-0.009075364987504941,-0.013049557247164945,-0.010361243349201965,-0.0070451719850809225,-0.007310972872442756,-0.0029099513942186794,-0.006658120011579394,-0.008931196706850941,-0.0005121638924455718,-0.01577287066246047
2004-07-27,0.017786036633926194,0.012749881945537611,0.008913412563667178,0.004173622704507496,0.011628658182053053,0.012355280459254159,0.013738551207327365,0.005525681438902197,-0.008455034588777943,0.0003205128205128194
2004-07-28,-0.005477308294209671,-0.0008392912651538076,0.0032203864463735687,0.007204211692989793,-0.0033846350341656395,-0.0005147903219421268,0.000821355236139576,-0.00011064394777604569,0.0051679586563309066,0.020185837872476853
2004-07-29,0.023734592184631476,0.019973244563357584,0.01842288904396372,-0.004539202200825376,0.007945661924900538,-0.0004437400950870751,0.019655313910545757,0.014163992475378917,-0.005141388174807249,-0.0036118090452261775
2004-07-30,0.0001280901754834307,-0.00015250876925443357,0.0019185966835686408,-0.01050158905623877,0.005149396058486966,-0.017154997463216803,-0.003984063745019917,0.0054555373704310295,0.010335917312661591,0.03230890464933012
2004-08-02,-0.0051229508196720674,-0.013727882855399498,-0.00752291068253319,-0.0001396453009355758,-0.003605085067358127,-0.006089691885788007,0.0,-0.005353590160969479,0.0017902813299233156,0.009160305343511643
2004-08-03,-0.003604531410916545,0.006804825239715262,0.007717750826901737,-0.005027932960893877,0.002348609876856589,0.009324406573341326,0.009494949494949445,0.0018183801869295912,0.005871840694408936,0.009833585476550555
2004-08-04,-0.006201550387596844,-0.010967741935483777,-0.011624726477024061,-0.01052779337450871,-0.009879045025647515,-0.021161979191792413,-0.0038022813688212143,-0.008930192035430329,-0.004568527918781595,0.007790262172284734
2004-08-05,-0.0070202808112324044,0.008293728450284199,0.0044278400442785415,0.005248971485317,0.002942117045091175,0.002677794023426605,0.011651265568501268,-0.002966924288487549,0.00025497195308510356,0.001932510777463925
2004-08-06,-0.024875621890547372,-0.028496611213801537,-0.026174404187904732,-0.008890770533446224,-0.01964160448950969,-0.009085100108136457,-0.013899920571882274,-0.020205731080088163,0.019118021921998407,0.004005934718100956
2004-08-09,-0.008055853920515554,-0.008720469319803414,-0.009053614372612873,0.0007119464616260895,-0.006895205880439792,0.008895576186972232,-0.009262988320580035,-0.006336707911511086,0.0022511255627812865,-0.005615486921826562
2004-08-10,0.009339469409853862,0.011676263595649106,0.010278372591006502,0.003841775754126253,0.002685530883605125,-0.006072028516408978,0.0033739837398376604,0.004754537564620298,-0.0017469428500124229,-0.0022291573785108154
2004-08-11,-0.013410218586562994,-0.011541501976284452,-0.00876077433940936,-0.0028348688873139904,-0.005683302848183969,-0.003462660972513132,-0.005752947372685835,-0.012430991099260158,-0.011250000000000093,-0.029043789097408457
2004-08-12,-0.010738072583933667,-0.0038067818298145317,-0.002423378474697091,-0.003837953091684443,0.0013139741147099038,-0.01124311266277267,0.006193716637463931,-0.0009126863401277552,-0.003034134007585232,0.0046019328117810065
2004-08-13,0.004259411926353485,-0.002922192607816121,-0.0031437553586739497,-0.0042808219178082085,-0.00459287448330159,0.0,-0.006196087960150809,-0.0002283800243605416,0.011666243976667268,0.010383264620552612
2004-08-16,0.014092215077301962,0.01256038647342983,0.008600917431192734,0.004155918601318476,0.0,-0.006886164916537596,0.007742461287693514,0.009327647909845416,0.01002757583354219,0.01707722532869904
2004-08-17,0.002293577981651307,0.0041348600508905875,0.004832291074474027,0.0007135721421436259,0.011535165776811018,0.015485458160617194,-0.00020218358269297187,-0.0015842480479800747,0.0037230081906181045,-0.0010401188707281905
2004-08-18,0.006326558083187495,0.0036375138383679673,0.001980198019801982,-0.0008556759840273598,0.005204267499349324,-0.011197892940854826,0.0015341138473961013,0.0018890022290225517,-0.0002472799208702581,0.015915513907482026
2004-08-19,-0.004414125200642105,0.0004727387330600852,0.0012704686617730498,0.0015700827861833133,0.002718094745016719,0.0029316915860451154,0.004353434376007659,7.541762509899463e-05,0.006925550333910513,-0.002196193265007307
2004-08-20,0.005777240360069769,-0.0015750511891635677,-0.002114761032003254,0.0008550662676356513,-0.005808700141990308,-0.01598530087276062,0.0009632364745544297,-0.0020738282870178537,0.014984033407025255,0.007483492296404881
2004-08-23,0.009617953513224808,0.01640637324499128,0.014269567674484174,0.0032749537234799675,0.013308231628148537,0.009132497602295064,0.006816359262229454,0.010579611577117731,-0.006534365924491747,-0.018205651034080894
2004-08-24,0.005557025668166071,-0.0007760360080708573,0.0016715419974926427,-0.0004257734885041442,-0.0007687872381317851,0.007334079076848132,-0.0063719633612107085,0.0005608315262095598,-0.018270401948842885,-0.024773772437323816
2004-08-25,0.00802631578947377,0.00173967070518799,0.0004171881518564291,0.0017038193951441905,0.00038468936333901915,0.013751471582796881,0.014509018036072074,0.002167333059302612,0.012155792607293492,0.005473620191576822
2004-08-26,0.0014358438846102661,0.008032003969484558,0.00917431192660545,0.005527994330262187,0.006409023905659117,0.009899848454898885,0.007822376738306103,0.005108318729259098,-0.001225490196078427,0.009829124451837146
2004-08-27,0.007690302398331461,0.004922319643131834,0.005500550055005604,0.0014096419509443958,0.007068712984779957,0.0046078063579573225,0.0031360250882006557,0.0048597714794480495,-0.010306748466257676,-0.013477088948786964
2004-08-30,-0.006079420514810474,-0.001989897443747224,-0.0031455142231948674,0.003519144144144226,-0.0013279372707727388,-0.006583700672982418,0.0017584994138335475,-0.001919740096725353,0.011157946937763397,0.01775956284153013
2004-08-31,-0.012233211868818428,-0.005061349693251449,-0.010152284263959421,-0.0015429934072099805,-0.0013930222250364555,0.007297420978655378,-0.0019504583577140133,-0.002108378028481628,0.006375674350171723,0.009843400447427264
2004-09-01,0.005533596837944854,0.0038538615692924605,0.002772002772002846,-0.0009834223096375494,0.006974827214507595,0.005159615462621003,0.011139339456712749,0.008228927274075204,-0.0038986354775827348,0.0032491507901344363
2004-09-02,0.008123689727463246,0.004453316953316966,0.00566689702833445,0.001968780762199529,0.006989484289402492,0.007497921727831036,0.004252029377657562,0.008676470588235397,-0.006849315068493178,-0.0036802590902400567
2004-09-03,0.007798284377436904,0.005809509249350198,0.00838372732270476,0.003368421052631465,0.008441720860430157,0.002403268445085205,0.008852963818321902,0.00914856393060215,-0.013546798029556606,-0.031767139479905504
2004-09-06,0.005674490585504399,0.006231950144398812,0.003407387215483171,0.004336270807105969,0.006510820363365699,-0.0002237672820265546,0.0022892025944296623,0.00036118033734244825,0.0,0.0
2004-09-07,0.00038471402923812015,0.002719033232628343,0.001901657158380754,0.00041782729804995533,-0.0008008871365203785,0.0,0.00019033117624656093,-0.003105029425569561,-0.007740324594257331,-0.05402105905692056
2004-09-08,-0.004614792975259574,-0.0021090689966857257,-0.0024403470715835818,0.013504106919114633,-0.0009864973179605219,-0.011654489936212098,0.0013701236917222914,0.00021730469740322,0.0050327126321088045,-0.0033876431682529073
2004-09-09,-0.0016741790083709684,-0.009963768115942018,-0.005979885838543031,-0.004395604395604269,-0.006912300191322496,-0.0004771764096924702,-0.0030785602979741533,-0.005250389252996368,-0.0022533800701051154,-0.0038847523470377787
2004-09-10,0.0037409700722395023,0.005946935041171164,0.006836204539239832,0.005794701986755024,0.0021751289540736796,0.007347169963992428,0.0020587113991612505,0.004586488060570826,0.008531994981179514,-0.0034124146896327145
2004-09-13,0.0172214368333119,0.011975140215249258,0.011814231395980368,0.008916323731138487,0.007689445615775892,0.004233169736451048,0.004375285344696334,0.00902239292702367,0.005473998507091293,0.008152616990053652
2004-09-14,0.0,-0.0017076093469141629,-0.003892095020802566,0.0010876954452754273,-0.002769230769230746,-0.00304751239801615,0.0007954846774498314,-0.002729198836499469,0.003959415986142023,0.002587740579006903
2004-09-15,-0.0012567550584390297,-0.003655211672708658,-0.0037725680409592677,-0.0014878939537400493,-0.005183265457238018,0.012641576025924861,0.006161639071595948,-0.0016131344995697905,-0.0017254128666501778,0.01161477657686727
2004-09-16,0.003649175789605996,0.000751766651631236,-0.000270489586151057,-0.0006773232186400024,0.0032254062771368552,-0.0062656443078483726,0.0006011195852275719,0.0019029837348749634,-0.0007407407407408195,0.0028703556051665746
2004-09-17,0.005015045135406293,0.007662259615384581,0.008116883116883189,-0.0023044598075098177,0.0007419314949919098,0.007524730377113542,0.006645890436676183,0.006629873853210899,0.0027180627625402742,-0.004770233741453245
2004-09-20,-0.004990019960079861,-0.008498583569405138,-0.005501878690284512,-0.0040760869565217295,-0.0050661065118002835,0.005158350277300716,-0.007646400596792335,-0.002029264124746466,-0.0012321340561853855,-0.0011183895190925996
2004-09-21,0.007271815446339147,0.006015037593984918,0.00796113884765881,0.003410641200545683,0.0024217585692996035,0.009885949515541226,0.005825972561548598,0.0067066210045663155,0.007401924500370027,0.015035188739603411
2004-09-22,-0.015932287776947995,-0.013931240657698019,-0.010843373493976016,0.002447314751869545,-0.006628259926903413,-0.0054791317563618325,-0.0033632286995514127,-0.003720765414599536,-0.0026940974773450588,0.0007878978884336973
2004-09-23,-0.008854034910194875,-0.009368178510792968,-0.010556232237109109,-0.0028482300284823348,-0.003429782988276231,-0.004545383301202133,-0.00824896887889015,-0.003165569980437377,0.00908644400785863,0.01495827428751384
2004-09-24,0.003062787136294043,-0.0013465952563121997,0.005060867186431395,-0.0006800870511424195,-0.0008760402978538195,0.004022925162570301,0.0034026465028353936,0.0033183472489830557,-0.007055961070559502,-0.0069745815251085475
2004-09-27,-0.00788804071246807,-0.007538843431093123,-0.003810560696788201,-0.0004083299305839283,-0.006638692302874616,-0.005951400813906993,0.0014318010550113947,-0.005974607916355623,0.0024503798088704176,0.01935383174652716
2004-09-28,0.0035906642728904536,0.002593793422881019,0.002184002184002276,0.0009531590413942581,0.007313536347014482,0.0009071260668593872,0.0012040033110090054,0.003899681585632031,0.008310926423857223,0.009646302250803762
2004-09-29,0.007666751852798193,0.002925867750777744,0.0038136747480248534,0.0035369337505102294,0.007010076985666913,0.010978098968389638,0.010898158586997386,0.0034925160370633535,0.00121212121212122,0.011980588413709414
2004-09-30,-0.008369261983261489,-0.0024259918928877244,-0.01085481682496603,0.0035244679408974466,-0.0010566225371372306,-0.016167505963424422,0.0013382899628251455,-0.00862987428084383,0.01380145278450362,0.036415405364903286
2004-10-01,0.02595907928388752,0.019393566261351136,0.02400548696844984,0.0032419289477239044,0.022461423593827856,0.011314655172413701,0.012399762399762482,0.01626365753179293,0.0019106759016001007,0.00028918449971082616
2004-10-04,0.012090240558394694,0.012834063113392746,0.009377093101138545,0.014676181499932772,0.01040589058601582,0.015826255915259102,0.012101210121012063,0.009023934576474435,-0.013110846245530383,-0.02572997976293734
2004-10-05,0.0,0.0031305903398926027,0.0010617120106171107,-0.0001326963906582712,-0.000843170320404707,-0.002128709816745844,0.003260869565217428,0.0037030567685589766,0.010144927536231974,0.050296735905044354
2004-10-06,0.0032019704433496887,0.00178332590280883,-0.0007954394803129095,0.002256138022561416,0.0033755274261602075,-0.00011593754830718783,0.003069700252798846,-0.0018098917545508186,0.00047824007651819933,0.020200593304139147
2004-10-07,-0.0024551927326296186,0.0020768431983384517,-0.002653575693246535,-0.01125529661016944,-0.0005406704313347666,0.012924670505932712,-0.00018001800180011962,0.002231598033404225,-0.0009560229445505497,-0.0038770423705345447
2004-10-08,-0.00615308885060295,-0.007401924500370138,-0.0049221764001596835,-0.0010713807419312493,-0.0010819258279738397,-0.0013660263894929026,-0.003601008282319129,-0.001113314546150379,0.01220095693779899,0.01098137336669458
2004-10-11,0.0013620604259534375,-0.001938851603281111,-0.0036096256684492456,-0.00013406622871692253,0.0,0.0023460545018265666,-0.0018070112034694885,-0.0006965971230538104,-0.002599858189553328,-0.005912278289563977
2004-10-12,-0.014838629899839306,-0.013598326359832602,-0.009660539380115463,-0.003083936712255375,0.0,-0.005275797659436754,-0.009051412020275151,-0.006308598515213926,-0.01635071090047402,-0.02724757952973733
2004-10-13,-0.006777959081209928,0.004996214988644887,0.0009465855307639881,0.009952925353059916,-0.0014489253803429136,0.00499095341776834,0.004593678223777875,0.0012627148368993257,-0.00457721031076852,-0.02203895919237875
2004-10-14,-0.004675849867306958,-0.00918951491413078,-0.007970818697649262,-0.008123585031295733,-0.005199516324062792,0.006018903476317172,-0.0007258210851025515,-0.002837525397603846,0.011858664085188764,0.02297179412619932
2004-10-15,0.00787201625190459,-0.0019765850691804143,0.001361841209314818,-0.0045649838882920735,0.0006685304485232191,0.0027525857623829086,-0.0028690757218086116,-0.0020375900228349897,0.001435063381965973,0.007816941444002357
2004-10-18,-0.003527336860670194,-0.0039609993906155605,-0.0021759825921391363,0.000134879956838585,0.0021257212268448455,-0.0011872443076552663,0.004188519813519864,-0.0013024958636955741,-0.005970862192500537,-0.01734593146241703
2004-10-19,0.0025284450063209896,0.01070663811563155,0.01022216164644929,0.0076871207012809695,0.007515151515151475,0.0033312639118123766,0.007580428711327025,0.006626718364469486,0.00985103315713598,0.02985074626865658
2004-10-20,-0.008070617906683397,-0.013317191283292784,-0.009039395574743647,-0.004550321199143448,-0.00457170356111658,-0.00018864792260897545,-0.006839452843772409,-0.006408011765529853,0.007613609326671433,0.02187848383500568
2004-10-21,-0.0007627765064837089,0.0025766871165642247,0.005990469707283896,0.0016133369185264979,0.0054387237128354915,0.015245628202902761,0.00434940195723077,0.006273127753303909,0.0021251475796930652,-0.005727533069685098
2004-10-22,-0.0010178117048345037,0.0012544364214908121,-0.0010826904858574071,0.002953020134228268,0.0032455824017310064,0.002824921757101251,0.0,0.0022414457324975157,0.00047125353440158335,0.003154574132492094
